filepath,label
../data/dataset_split\train\A\sub-029_segment0014.npy,A
../data/dataset_split\train\A\sub-029_segment0015.npy,A
../data/dataset_split\train\A\sub-029_segment0016.npy,A
../data/dataset_split\train\A\sub-029_segment0017.npy,A
../data/dataset_split\train\A\sub-029_segment0018.npy,A
../data/dataset_split\train\A\sub-029_segment0019.npy,A
../data/dataset_split\train\A\sub-029_segment0020.npy,A
../data/dataset_split\train\A\sub-029_segment0021.npy,A
../data/dataset_split\train\A\sub-029_segment0022.npy,A
../data/dataset_split\train\A\sub-029_segment0023.npy,A
../data/dataset_split\train\A\sub-029_segment0024.npy,A
../data/dataset_split\train\A\sub-029_segment0025.npy,A
../data/dataset_split\train\A\sub-029_segment0026.npy,A
../data/dataset_split\train\A\sub-029_segment0027.npy,A
../data/dataset_split\train\A\sub-029_segment0028.npy,A
../data/dataset_split\train\A\sub-029_segment0029.npy,A
../data/dataset_split\train\A\sub-029_segment0030.npy,A
../data/dataset_split\train\A\sub-029_segment0031.npy,A
../data/dataset_split\train\A\sub-029_segment0032.npy,A
../data/dataset_split\train\A\sub-029_segment0033.npy,A
../data/dataset_split\train\A\sub-029_segment0034.npy,A
../data/dataset_split\train\A\sub-029_segment0035.npy,A
../data/dataset_split\train\A\sub-029_segment0036.npy,A
../data/dataset_split\train\A\sub-029_segment0037.npy,A
../data/dataset_split\train\A\sub-029_segment0038.npy,A
../data/dataset_split\train\A\sub-029_segment0039.npy,A
../data/dataset_split\train\A\sub-029_segment0040.npy,A
../data/dataset_split\train\A\sub-029_segment0041.npy,A
../data/dataset_split\train\A\sub-029_segment0042.npy,A
../data/dataset_split\train\A\sub-029_segment0043.npy,A
../data/dataset_split\train\A\sub-029_segment0044.npy,A
../data/dataset_split\train\A\sub-029_segment0045.npy,A
../data/dataset_split\train\A\sub-029_segment0046.npy,A
../data/dataset_split\train\A\sub-029_segment0047.npy,A
../data/dataset_split\train\A\sub-029_segment0048.npy,A
../data/dataset_split\train\A\sub-029_segment0049.npy,A
../data/dataset_split\train\A\sub-029_segment0050.npy,A
../data/dataset_split\train\A\sub-029_segment0051.npy,A
../data/dataset_split\train\A\sub-029_segment0052.npy,A
../data/dataset_split\train\A\sub-029_segment0053.npy,A
../data/dataset_split\train\A\sub-029_segment0054.npy,A
../data/dataset_split\train\A\sub-029_segment0055.npy,A
../data/dataset_split\train\A\sub-029_segment0056.npy,A
../data/dataset_split\train\A\sub-029_segment0057.npy,A
../data/dataset_split\train\A\sub-029_segment0058.npy,A
../data/dataset_split\train\A\sub-029_segment0059.npy,A
../data/dataset_split\train\A\sub-029_segment0060.npy,A
../data/dataset_split\train\A\sub-029_segment0061.npy,A
../data/dataset_split\train\A\sub-029_segment0062.npy,A
../data/dataset_split\train\A\sub-029_segment0063.npy,A
../data/dataset_split\train\A\sub-029_segment0064.npy,A
../data/dataset_split\train\A\sub-029_segment0065.npy,A
../data/dataset_split\train\A\sub-029_segment0066.npy,A
../data/dataset_split\train\A\sub-029_segment0067.npy,A
../data/dataset_split\train\A\sub-029_segment0068.npy,A
../data/dataset_split\train\A\sub-029_segment0069.npy,A
../data/dataset_split\train\A\sub-029_segment0070.npy,A
../data/dataset_split\train\A\sub-029_segment0071.npy,A
../data/dataset_split\train\A\sub-029_segment0072.npy,A
../data/dataset_split\train\A\sub-029_segment0073.npy,A
../data/dataset_split\train\A\sub-029_segment0074.npy,A
../data/dataset_split\train\A\sub-029_segment0075.npy,A
../data/dataset_split\train\A\sub-029_segment0076.npy,A
../data/dataset_split\train\A\sub-029_segment0077.npy,A
../data/dataset_split\train\A\sub-029_segment0078.npy,A
../data/dataset_split\train\A\sub-029_segment0079.npy,A
../data/dataset_split\train\A\sub-029_segment0080.npy,A
../data/dataset_split\train\A\sub-029_segment0081.npy,A
../data/dataset_split\train\A\sub-029_segment0082.npy,A
../data/dataset_split\train\A\sub-029_segment0083.npy,A
../data/dataset_split\train\A\sub-029_segment0084.npy,A
../data/dataset_split\train\A\sub-029_segment0085.npy,A
../data/dataset_split\train\A\sub-029_segment0086.npy,A
../data/dataset_split\train\A\sub-029_segment0087.npy,A
../data/dataset_split\train\A\sub-029_segment0088.npy,A
../data/dataset_split\train\A\sub-029_segment0089.npy,A
../data/dataset_split\train\A\sub-029_segment0090.npy,A
../data/dataset_split\train\A\sub-029_segment0091.npy,A
../data/dataset_split\train\A\sub-029_segment0092.npy,A
../data/dataset_split\train\A\sub-030_segment0000.npy,A
../data/dataset_split\train\A\sub-030_segment0001.npy,A
../data/dataset_split\train\A\sub-030_segment0002.npy,A
../data/dataset_split\train\A\sub-030_segment0003.npy,A
../data/dataset_split\train\A\sub-030_segment0004.npy,A
../data/dataset_split\train\A\sub-030_segment0005.npy,A
../data/dataset_split\train\A\sub-030_segment0006.npy,A
../data/dataset_split\train\A\sub-030_segment0007.npy,A
../data/dataset_split\train\A\sub-030_segment0008.npy,A
../data/dataset_split\train\A\sub-030_segment0009.npy,A
../data/dataset_split\train\A\sub-030_segment0010.npy,A
../data/dataset_split\train\A\sub-030_segment0011.npy,A
../data/dataset_split\train\A\sub-030_segment0012.npy,A
../data/dataset_split\train\A\sub-030_segment0013.npy,A
../data/dataset_split\train\A\sub-030_segment0014.npy,A
../data/dataset_split\train\A\sub-030_segment0015.npy,A
../data/dataset_split\train\A\sub-030_segment0016.npy,A
../data/dataset_split\train\A\sub-030_segment0017.npy,A
../data/dataset_split\train\A\sub-030_segment0018.npy,A
../data/dataset_split\train\A\sub-030_segment0019.npy,A
../data/dataset_split\train\A\sub-030_segment0020.npy,A
../data/dataset_split\train\A\sub-030_segment0021.npy,A
../data/dataset_split\train\A\sub-030_segment0022.npy,A
../data/dataset_split\train\A\sub-030_segment0023.npy,A
../data/dataset_split\train\A\sub-030_segment0024.npy,A
../data/dataset_split\train\A\sub-030_segment0025.npy,A
../data/dataset_split\train\A\sub-030_segment0026.npy,A
../data/dataset_split\train\A\sub-030_segment0027.npy,A
../data/dataset_split\train\A\sub-030_segment0028.npy,A
../data/dataset_split\train\A\sub-030_segment0029.npy,A
../data/dataset_split\train\A\sub-030_segment0030.npy,A
../data/dataset_split\train\A\sub-030_segment0031.npy,A
../data/dataset_split\train\A\sub-030_segment0032.npy,A
../data/dataset_split\train\A\sub-030_segment0033.npy,A
../data/dataset_split\train\A\sub-030_segment0034.npy,A
../data/dataset_split\train\A\sub-030_segment0035.npy,A
../data/dataset_split\train\A\sub-030_segment0036.npy,A
../data/dataset_split\train\A\sub-030_segment0037.npy,A
../data/dataset_split\train\A\sub-030_segment0038.npy,A
../data/dataset_split\train\A\sub-030_segment0039.npy,A
../data/dataset_split\train\A\sub-030_segment0040.npy,A
../data/dataset_split\train\A\sub-030_segment0041.npy,A
../data/dataset_split\train\A\sub-030_segment0042.npy,A
../data/dataset_split\train\A\sub-030_segment0043.npy,A
../data/dataset_split\train\A\sub-030_segment0044.npy,A
../data/dataset_split\train\A\sub-030_segment0045.npy,A
../data/dataset_split\train\A\sub-030_segment0046.npy,A
../data/dataset_split\train\A\sub-030_segment0047.npy,A
../data/dataset_split\train\A\sub-030_segment0048.npy,A
../data/dataset_split\train\A\sub-030_segment0049.npy,A
../data/dataset_split\train\A\sub-030_segment0050.npy,A
../data/dataset_split\train\A\sub-030_segment0051.npy,A
../data/dataset_split\train\A\sub-030_segment0052.npy,A
../data/dataset_split\train\A\sub-030_segment0053.npy,A
../data/dataset_split\train\A\sub-030_segment0054.npy,A
../data/dataset_split\train\A\sub-030_segment0055.npy,A
../data/dataset_split\train\A\sub-030_segment0056.npy,A
../data/dataset_split\train\A\sub-030_segment0057.npy,A
../data/dataset_split\train\A\sub-030_segment0058.npy,A
../data/dataset_split\train\A\sub-030_segment0059.npy,A
../data/dataset_split\train\A\sub-030_segment0060.npy,A
../data/dataset_split\train\A\sub-030_segment0061.npy,A
../data/dataset_split\train\A\sub-030_segment0062.npy,A
../data/dataset_split\train\A\sub-030_segment0063.npy,A
../data/dataset_split\train\A\sub-030_segment0064.npy,A
../data/dataset_split\train\A\sub-030_segment0065.npy,A
../data/dataset_split\train\A\sub-030_segment0066.npy,A
../data/dataset_split\train\A\sub-030_segment0067.npy,A
../data/dataset_split\train\A\sub-030_segment0068.npy,A
../data/dataset_split\train\A\sub-030_segment0069.npy,A
../data/dataset_split\train\A\sub-030_segment0070.npy,A
../data/dataset_split\train\A\sub-030_segment0071.npy,A
../data/dataset_split\train\A\sub-030_segment0072.npy,A
../data/dataset_split\train\A\sub-030_segment0073.npy,A
../data/dataset_split\train\A\sub-030_segment0074.npy,A
../data/dataset_split\train\A\sub-030_segment0075.npy,A
../data/dataset_split\train\A\sub-030_segment0076.npy,A
../data/dataset_split\train\A\sub-030_segment0077.npy,A
../data/dataset_split\train\A\sub-030_segment0078.npy,A
../data/dataset_split\train\A\sub-030_segment0079.npy,A
../data/dataset_split\train\A\sub-030_segment0080.npy,A
../data/dataset_split\train\A\sub-030_segment0081.npy,A
../data/dataset_split\train\A\sub-030_segment0082.npy,A
../data/dataset_split\train\A\sub-030_segment0083.npy,A
../data/dataset_split\train\A\sub-030_segment0084.npy,A
../data/dataset_split\train\A\sub-030_segment0085.npy,A
../data/dataset_split\train\A\sub-030_segment0086.npy,A
../data/dataset_split\train\A\sub-030_segment0087.npy,A
../data/dataset_split\train\A\sub-030_segment0088.npy,A
../data/dataset_split\train\A\sub-030_segment0089.npy,A
../data/dataset_split\train\A\sub-030_segment0090.npy,A
../data/dataset_split\train\A\sub-030_segment0091.npy,A
../data/dataset_split\train\A\sub-031_segment0000.npy,A
../data/dataset_split\train\A\sub-031_segment0001.npy,A
../data/dataset_split\train\A\sub-031_segment0002.npy,A
../data/dataset_split\train\A\sub-031_segment0003.npy,A
../data/dataset_split\train\A\sub-031_segment0004.npy,A
../data/dataset_split\train\A\sub-031_segment0005.npy,A
../data/dataset_split\train\A\sub-031_segment0006.npy,A
../data/dataset_split\train\A\sub-031_segment0007.npy,A
../data/dataset_split\train\A\sub-031_segment0008.npy,A
../data/dataset_split\train\A\sub-031_segment0009.npy,A
../data/dataset_split\train\A\sub-031_segment0010.npy,A
../data/dataset_split\train\A\sub-031_segment0011.npy,A
../data/dataset_split\train\A\sub-031_segment0012.npy,A
../data/dataset_split\train\A\sub-031_segment0013.npy,A
../data/dataset_split\train\A\sub-031_segment0014.npy,A
../data/dataset_split\train\A\sub-031_segment0015.npy,A
../data/dataset_split\train\A\sub-031_segment0016.npy,A
../data/dataset_split\train\A\sub-031_segment0017.npy,A
../data/dataset_split\train\A\sub-031_segment0018.npy,A
../data/dataset_split\train\A\sub-031_segment0019.npy,A
../data/dataset_split\train\A\sub-031_segment0020.npy,A
../data/dataset_split\train\A\sub-031_segment0021.npy,A
../data/dataset_split\train\A\sub-031_segment0022.npy,A
../data/dataset_split\train\A\sub-031_segment0023.npy,A
../data/dataset_split\train\A\sub-031_segment0024.npy,A
../data/dataset_split\train\A\sub-031_segment0025.npy,A
../data/dataset_split\train\A\sub-031_segment0026.npy,A
../data/dataset_split\train\A\sub-031_segment0027.npy,A
../data/dataset_split\train\A\sub-031_segment0028.npy,A
../data/dataset_split\train\A\sub-031_segment0029.npy,A
../data/dataset_split\train\A\sub-031_segment0030.npy,A
../data/dataset_split\train\A\sub-031_segment0031.npy,A
../data/dataset_split\train\A\sub-031_segment0032.npy,A
../data/dataset_split\train\A\sub-031_segment0033.npy,A
../data/dataset_split\train\A\sub-031_segment0034.npy,A
../data/dataset_split\train\A\sub-031_segment0035.npy,A
../data/dataset_split\train\A\sub-031_segment0036.npy,A
../data/dataset_split\train\A\sub-031_segment0037.npy,A
../data/dataset_split\train\A\sub-031_segment0038.npy,A
../data/dataset_split\train\A\sub-031_segment0039.npy,A
../data/dataset_split\train\A\sub-031_segment0040.npy,A
../data/dataset_split\train\A\sub-031_segment0041.npy,A
../data/dataset_split\train\A\sub-031_segment0042.npy,A
../data/dataset_split\train\A\sub-031_segment0043.npy,A
../data/dataset_split\train\A\sub-031_segment0044.npy,A
../data/dataset_split\train\A\sub-031_segment0045.npy,A
../data/dataset_split\train\A\sub-031_segment0046.npy,A
../data/dataset_split\train\A\sub-031_segment0047.npy,A
../data/dataset_split\train\A\sub-031_segment0048.npy,A
../data/dataset_split\train\A\sub-031_segment0049.npy,A
../data/dataset_split\train\A\sub-031_segment0050.npy,A
../data/dataset_split\train\A\sub-031_segment0051.npy,A
../data/dataset_split\train\A\sub-031_segment0052.npy,A
../data/dataset_split\train\A\sub-031_segment0053.npy,A
../data/dataset_split\train\A\sub-031_segment0054.npy,A
../data/dataset_split\train\A\sub-031_segment0055.npy,A
../data/dataset_split\train\A\sub-031_segment0056.npy,A
../data/dataset_split\train\A\sub-031_segment0057.npy,A
../data/dataset_split\train\A\sub-031_segment0058.npy,A
../data/dataset_split\train\A\sub-031_segment0059.npy,A
../data/dataset_split\train\A\sub-031_segment0060.npy,A
../data/dataset_split\train\A\sub-031_segment0061.npy,A
../data/dataset_split\train\A\sub-031_segment0062.npy,A
../data/dataset_split\train\A\sub-031_segment0063.npy,A
../data/dataset_split\train\A\sub-031_segment0064.npy,A
../data/dataset_split\train\A\sub-031_segment0065.npy,A
../data/dataset_split\train\A\sub-031_segment0066.npy,A
../data/dataset_split\train\A\sub-031_segment0067.npy,A
../data/dataset_split\train\A\sub-031_segment0068.npy,A
../data/dataset_split\train\A\sub-031_segment0069.npy,A
../data/dataset_split\train\A\sub-031_segment0070.npy,A
../data/dataset_split\train\A\sub-031_segment0071.npy,A
../data/dataset_split\train\A\sub-031_segment0072.npy,A
../data/dataset_split\train\A\sub-031_segment0073.npy,A
../data/dataset_split\train\A\sub-031_segment0074.npy,A
../data/dataset_split\train\A\sub-031_segment0075.npy,A
../data/dataset_split\train\A\sub-032_segment0000.npy,A
../data/dataset_split\train\A\sub-032_segment0001.npy,A
../data/dataset_split\train\A\sub-032_segment0002.npy,A
../data/dataset_split\train\A\sub-032_segment0003.npy,A
../data/dataset_split\train\A\sub-032_segment0004.npy,A
../data/dataset_split\train\A\sub-032_segment0005.npy,A
../data/dataset_split\train\A\sub-032_segment0006.npy,A
../data/dataset_split\train\A\sub-032_segment0007.npy,A
../data/dataset_split\train\A\sub-032_segment0008.npy,A
../data/dataset_split\train\A\sub-032_segment0009.npy,A
../data/dataset_split\train\A\sub-032_segment0010.npy,A
../data/dataset_split\train\A\sub-032_segment0011.npy,A
../data/dataset_split\train\A\sub-032_segment0012.npy,A
../data/dataset_split\train\A\sub-032_segment0013.npy,A
../data/dataset_split\train\A\sub-032_segment0014.npy,A
../data/dataset_split\train\A\sub-032_segment0015.npy,A
../data/dataset_split\train\A\sub-032_segment0016.npy,A
../data/dataset_split\train\A\sub-032_segment0017.npy,A
../data/dataset_split\train\A\sub-032_segment0018.npy,A
../data/dataset_split\train\A\sub-032_segment0019.npy,A
../data/dataset_split\train\A\sub-032_segment0020.npy,A
../data/dataset_split\train\A\sub-032_segment0021.npy,A
../data/dataset_split\train\A\sub-032_segment0022.npy,A
../data/dataset_split\train\A\sub-032_segment0023.npy,A
../data/dataset_split\train\A\sub-032_segment0024.npy,A
../data/dataset_split\train\A\sub-032_segment0025.npy,A
../data/dataset_split\train\A\sub-032_segment0026.npy,A
../data/dataset_split\train\A\sub-032_segment0027.npy,A
../data/dataset_split\train\A\sub-032_segment0028.npy,A
../data/dataset_split\train\A\sub-032_segment0029.npy,A
../data/dataset_split\train\A\sub-032_segment0030.npy,A
../data/dataset_split\train\A\sub-032_segment0031.npy,A
../data/dataset_split\train\A\sub-032_segment0032.npy,A
../data/dataset_split\train\A\sub-032_segment0033.npy,A
../data/dataset_split\train\A\sub-032_segment0034.npy,A
../data/dataset_split\train\A\sub-032_segment0035.npy,A
../data/dataset_split\train\A\sub-032_segment0036.npy,A
../data/dataset_split\train\A\sub-032_segment0037.npy,A
../data/dataset_split\train\A\sub-032_segment0038.npy,A
../data/dataset_split\train\A\sub-032_segment0039.npy,A
../data/dataset_split\train\A\sub-032_segment0040.npy,A
../data/dataset_split\train\A\sub-032_segment0041.npy,A
../data/dataset_split\train\A\sub-032_segment0042.npy,A
../data/dataset_split\train\A\sub-032_segment0043.npy,A
../data/dataset_split\train\A\sub-032_segment0044.npy,A
../data/dataset_split\train\A\sub-032_segment0045.npy,A
../data/dataset_split\train\A\sub-032_segment0046.npy,A
../data/dataset_split\train\A\sub-032_segment0047.npy,A
../data/dataset_split\train\A\sub-032_segment0048.npy,A
../data/dataset_split\train\A\sub-032_segment0049.npy,A
../data/dataset_split\train\A\sub-032_segment0050.npy,A
../data/dataset_split\train\A\sub-032_segment0051.npy,A
../data/dataset_split\train\A\sub-032_segment0052.npy,A
../data/dataset_split\train\A\sub-032_segment0053.npy,A
../data/dataset_split\train\A\sub-032_segment0054.npy,A
../data/dataset_split\train\A\sub-032_segment0055.npy,A
../data/dataset_split\train\A\sub-032_segment0056.npy,A
../data/dataset_split\train\A\sub-032_segment0057.npy,A
